,id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
48833,015aa732,421,265289,265392,103,Input,q,q,q,288,49
48834,015aa732,422,265437,265546,109,Input,q,q,q,289,49
48835,015aa732,423,265570,265649,79,Input,q,q,q,290,49
48836,015aa732,424,265658,265762,104,Input,q,q,q,291,49
48837,015aa732,425,265778,265865,87,Input,q,q,q,292,49
48838,015aa732,426,265882,266001,119,Input,q,q,q,293,49
48839,015aa732,427,265971,266049,78,Input,q,q,q,294,49
48840,015aa732,428,266211,266273,62,Input,",",",",",",295,49
48841,015aa732,429,266331,266466,135,Input,Space,Space, ,296,49
48842,015aa732,430,266465,266561,96,Input,q,q,q,297,50
48843,015aa732,431,266614,266679,65,Input,q,q,q,298,50
48844,015aa732,432,266698,266793,95,Input,q,q,q,299,50
48845,015aa732,433,266770,266905,135,Input,Space,Space, ,300,50
48846,015aa732,434,267578,267656,78,Input,q,q,q,301,51
48847,015aa732,435,267731,267808,77,Input,q,q,q,302,51
48848,015aa732,436,267777,267815,38,Input,q,q,q,303,51
48849,015aa732,437,267913,267977,64,Input,q,q,q,304,51
48850,015aa732,438,268065,268145,80,Input,q,q,q,305,51
48851,015aa732,439,268202,268312,110,Input,q,q,q,306,51
48852,015aa732,440,268411,268505,94,Input,q,q,q,307,51
48853,015aa732,441,268563,268681,118,Input,q,q,q,308,51
48854,015aa732,442,268683,268729,46,Input,q,q,q,309,51
48855,015aa732,443,268764,268873,109,Input,q,q,q,310,51
48856,015aa732,444,268834,268905,71,Input,q,q,q,311,51
48857,015aa732,445,268995,269073,78,Input,q,q,q,312,51
48858,015aa732,446,269068,269139,71,Input,q,q,q,313,51
48859,015aa732,447,269146,269282,136,Input,Space,Space, ,314,51
48860,015aa732,448,269258,269361,103,Input,q,q,q,315,52
48861,015aa732,449,269330,269401,71,Input,q,q,q,316,52
48862,015aa732,450,269498,269581,83,Input,q,q,q,317,52
48863,015aa732,451,269560,269664,104,Input,q,q,q,318,52
48864,015aa732,452,269635,269768,133,Input,Space,Space, ,319,52
48865,015aa732,453,269761,269808,47,Input,q,q,q,320,53
48866,015aa732,454,269994,270057,63,Remove/Cut,Backspace,Backspace,q,319,52
48867,015aa732,455,270139,270225,86,Remove/Cut,Backspace,Backspace, ,318,52
48868,015aa732,456,270338,270450,112,Input,q,q,q,319,52
48869,015aa732,457,270405,270528,123,Input,q,q,q,320,52
48870,015aa732,458,270530,270569,39,Input,q,q,q,321,52
48871,015aa732,459,270611,270730,119,Input,q,q,q,322,52
48872,015aa732,460,270880,270939,59,Input,",",",",",",323,52
48873,015aa732,461,270978,271074,96,Input,Space,Space, ,324,52
48874,015aa732,462,271026,271153,127,Input,q,q,q,325,53
48875,015aa732,463,271133,271200,67,Input,q,q,q,326,53
48876,015aa732,464,271210,271321,111,Input,q,q,q,327,53
48877,015aa732,465,271450,271592,142,Input,Space,Space, ,328,53
48878,015aa732,466,271994,272146,152,Input,q,q,q,329,54
48879,015aa732,467,272106,272192,86,Input,q,q,q,330,54
48880,015aa732,468,272286,272336,50,Input,q,q,q,331,54
48881,015aa732,469,272418,272515,97,Input,q,q,q,332,54
48882,015aa732,470,272476,272561,85,Input,q,q,q,333,54
48883,015aa732,471,272564,272684,120,Input,Space,Space, ,334,54
48884,015aa732,472,272666,272730,64,Input,q,q,q,335,55
48885,015aa732,473,272819,272897,78,Input,q,q,q,336,55
48886,015aa732,474,272939,273041,102,Input,q,q,q,337,55
48887,015aa732,475,273051,273170,119,Input,Space,Space, ,338,55
48888,015aa732,476,273154,273242,88,Input,q,q,q,339,56
48889,015aa732,477,273307,273410,103,Input,q,q,q,340,56
48890,015aa732,478,273389,273457,68,Input,q,q,q,341,56
48891,015aa732,479,273548,273618,70,Input,q,q,q,342,56
48892,015aa732,480,273578,273690,112,Input,q,q,q,343,56
48893,015aa732,481,273794,273912,118,Input,q,q,q,344,56
48894,015aa732,482,273882,273992,110,Input,Space,Space, ,345,56
48895,015aa732,483,273971,274040,69,Input,q,q,q,346,57
48896,015aa732,484,274106,274176,70,Input,q,q,q,347,57
48897,015aa732,485,274258,274320,62,Input,q,q,q,348,57
48898,015aa732,486,274394,274465,71,Input,q,q,q,349,57
48899,015aa732,487,274468,274589,121,Input,Space,Space, ,350,57
48900,015aa732,488,274563,274651,88,Input,q,q,q,351,58
48901,015aa732,489,274605,274659,54,Input,q,q,q,352,58
48902,015aa732,490,274747,274825,78,Input,q,q,q,353,58
48903,015aa732,491,274843,274962,119,Input,Space,Space, ,354,58
48904,015aa732,492,275058,275121,63,Input,q,q,q,355,59
48905,015aa732,493,275258,275337,79,Input,q,q,q,356,59
48906,015aa732,494,275323,275450,127,Input,q,q,q,357,59
48907,015aa732,495,275436,275578,142,Input,q,q,q,358,59
48908,015aa732,496,275531,275669,138,Input,Space,Space, ,359,59
48909,015aa732,497,276458,276532,74,Input,-,-,-,360,59
48910,015aa732,498,276585,276664,79,Input,-,-,-,361,59
48911,015aa732,499,276722,276865,143,Input,Space,Space, ,362,59
48912,015aa732,500,278315,278400,85,Input,q,q,q,363,60
48913,015aa732,501,278627,278769,142,Input,q,q,q,364,60
48914,015aa732,502,278729,278809,80,Input,q,q,q,365,60
48915,015aa732,503,278906,278969,63,Input,q,q,q,366,60
48916,015aa732,504,279042,279126,84,Input,q,q,q,367,60
48917,015aa732,505,279114,279210,96,Input,q,q,q,368,60
48918,015aa732,506,279203,279338,135,Input,Space,Space, ,369,60
48919,015aa732,507,279347,279424,77,Input,q,q,q,370,61
48920,015aa732,508,279419,279523,104,Input,q,q,q,371,61
48921,015aa732,509,279532,279601,69,Input,q,q,q,372,61
48922,015aa732,510,280300,280388,88,Input,q,q,q,373,61
48923,015aa732,511,280491,280619,128,Input,q,q,q,374,61
48924,015aa732,512,280626,280722,96,Input,q,q,q,375,61
48925,015aa732,513,280811,280866,55,Input,q,q,q,376,61
48926,015aa732,514,280955,281057,102,Input,q,q,q,377,61
48927,015aa732,515,281050,281179,129,Input,Space,Space, ,378,61
48928,015aa732,516,281138,281241,103,Input,q,q,q,379,62
48929,015aa732,517,281219,281281,62,Input,q,q,q,380,62
48930,015aa732,518,281299,281395,96,Input,q,q,q,381,62
48931,015aa732,519,281477,281583,106,Input,q,q,q,382,62
48932,015aa732,520,281610,281693,83,Input,q,q,q,383,62
48933,015aa732,521,281754,281880,126,Input,q,q,q,384,62
48934,015aa732,522,281826,281937,111,Input,q,q,q,385,62
48935,015aa732,523,281923,282049,126,Input,Space,Space, ,386,62
48936,015aa732,524,282018,282104,86,Input,q,q,q,387,63
48937,015aa732,525,282090,282161,71,Input,q,q,q,388,63
48938,015aa732,526,282250,282336,86,Input,q,q,q,389,63
48939,015aa732,527,282307,282400,93,Input,q,q,q,390,63
48940,015aa732,528,282380,282522,142,Input,Space,Space, ,391,63
48941,015aa732,529,282483,282599,116,Input,q,q,q,392,64
48942,015aa732,530,282507,282626,119,Input,q,q,q,393,64
48943,015aa732,531,282601,282684,83,Input,q,q,q,394,64
48944,015aa732,532,282708,282834,126,Input,q,q,q,395,64
48945,015aa732,533,282739,282802,63,Input,q,q,q,396,64
48946,015aa732,534,282891,282957,66,Input,q,q,q,397,64
48947,015aa732,535,282955,283082,127,Input,q,q,q,398,64
48948,015aa732,536,283067,283138,71,Input,q,q,q,399,64
48949,015aa732,537,283123,283238,115,Input,Space,Space, ,400,64
48950,015aa732,538,283203,283283,80,Input,q,q,q,401,65
48951,015aa732,539,283275,283350,75,Input,q,q,q,402,65
48952,015aa732,540,283380,283489,109,Input,q,q,q,403,65
48953,015aa732,541,283459,283551,92,Input,q,q,q,404,65
48954,015aa732,542,283570,283692,122,Input,q,q,q,405,65
48955,015aa732,543,286059,286143,84,Input,",",",",",",406,65
48956,015aa732,544,286142,286273,131,Input,Space,Space, ,407,65
48957,015aa732,545,286210,286347,137,Input,q,q,q,408,66
48958,015aa732,546,286332,286386,54,Input,q,q,q,409,66
48959,015aa732,547,286410,286530,120,Input,q,q,q,410,66
48960,015aa732,548,286499,286669,170,Input,Space,Space, ,411,66
48961,015aa732,549,288540,288698,158,Input,q,q,q,412,67
48962,015aa732,550,288626,288718,92,Input,q,q,q,413,67
48963,015aa732,551,288796,288848,52,Input,q,q,q,414,67
48964,015aa732,552,288930,289000,70,Input,q,q,q,415,67
48965,015aa732,553,288986,289065,79,Input,q,q,q,416,67
48966,015aa732,554,289042,289186,144,Input,Space,Space, ,417,67
48967,015aa732,555,289122,289234,112,Input,q,q,q,418,68
48968,015aa732,556,289226,289298,72,Input,q,q,q,419,68
48969,015aa732,557,289315,289452,137,Input,q,q,q,420,68
48970,015aa732,558,289396,289465,69,Input,q,q,q,421,68
48971,015aa732,559,289475,289593,118,Input,Space,Space, ,422,68
48972,015aa732,560,289571,289697,126,Input,q,q,q,423,69
48973,015aa732,561,289672,289726,54,Input,q,q,q,424,69
48974,015aa732,562,289812,289873,61,Input,q,q,q,425,69
48975,015aa732,563,289948,290075,127,Input,Space,Space, ,426,69
48976,015aa732,564,290099,290138,39,Input,q,q,q,427,70
48977,015aa732,565,290211,290289,78,Input,q,q,q,428,70
48978,015aa732,566,290258,290435,177,Input,q,q,q,429,70
48979,015aa732,567,291035,291154,119,Input,q,q,q,430,70
48980,015aa732,568,291452,291530,78,Input,",",",",",",431,70
48981,015aa732,569,291547,291713,166,Input,Space,Space, ,432,70
48982,015aa732,570,291715,291762,47,Input,q,q,q,433,71
48983,015aa732,571,291835,291957,122,Input,q,q,q,434,71
48984,015aa732,572,296068,296227,159,Input,Space,Space, ,435,71
48985,015aa732,573,298959,299029,70,Input,q,q,q,436,72
48986,015aa732,574,299131,299219,88,Input,q,q,q,437,72
48987,015aa732,575,299191,299299,108,Input,q,q,q,438,72
48988,015aa732,576,299268,299417,149,Input,Space,Space, ,439,72
48989,015aa732,577,299390,299485,95,Input,q,q,q,440,73
48990,015aa732,578,299426,299490,64,Input,q,q,q,441,73
48991,015aa732,579,299587,299666,79,Input,q,q,q,442,73
48992,015aa732,580,299669,299826,157,Input,Space,Space, ,443,73
48993,015aa732,581,299811,299941,130,Input,q,q,q,444,74
48994,015aa732,582,299927,300018,91,Input,q,q,q,445,74
48995,015aa732,583,300002,300089,87,Input,q,q,q,446,74
48996,015aa732,584,300620,300771,151,Input,Space,Space, ,447,74
48997,015aa732,585,307285,307784,499,Remove/Cut,Backspace,Backspace, ,446,74
48998,015aa732,586,307784,307869,85,Remove/Cut,Backspace,Backspace,q,445,74
48999,015aa732,587,307869,307953,84,Remove/Cut,Backspace,Backspace,q,444,74
49000,015aa732,588,307953,308039,86,Remove/Cut,Backspace,Backspace,q,443,73
49001,015aa732,589,308039,308120,81,Remove/Cut,Backspace,Backspace, ,442,73
49002,015aa732,590,308120,308204,84,Remove/Cut,Backspace,Backspace,q,441,73
49003,015aa732,591,308204,308291,87,Remove/Cut,Backspace,Backspace,q,440,73
49004,015aa732,592,308291,308369,78,Remove/Cut,Backspace,Backspace,q,439,72
49005,015aa732,593,308515,308578,63,Remove/Cut,Backspace,Backspace, ,438,72
49006,015aa732,594,308684,308750,66,Remove/Cut,Backspace,Backspace,q,437,72
49007,015aa732,595,308844,308900,56,Remove/Cut,Backspace,Backspace,q,436,72
49008,015aa732,596,308996,309067,71,Remove/Cut,Backspace,Backspace,q,435,71
49009,015aa732,597,309388,309457,69,Input,q,q,q,436,72
49010,015aa732,598,309483,309596,113,Input,q,q,q,437,72
49011,015aa732,599,309751,309841,90,Input,q,q,q,438,72
49012,015aa732,600,309901,309946,45,Input,q,q,q,439,72
49013,015aa732,601,310083,310129,46,Input,q,q,q,440,72
49014,015aa732,602,310220,310289,69,Input,q,q,q,441,72
49015,015aa732,603,310379,310474,95,Input,q,q,q,442,72
49016,015aa732,604,310507,310618,111,Input,q,q,q,443,72
49017,015aa732,605,310590,310667,77,Input,q,q,q,444,72
49018,015aa732,606,310797,310947,150,Input,Space,Space, ,445,72
49019,015aa732,607,310918,311019,101,Input,q,q,q,446,73
49020,015aa732,608,311027,311100,73,Input,q,q,q,447,73
49021,015aa732,609,311156,311300,144,Input,Space,Space, ,448,73
49022,015aa732,610,319800,319876,76,Input,q,q,q,449,74
49023,015aa732,611,319903,319955,52,Input,q,q,q,450,74
49024,015aa732,612,320109,320188,79,Input,q,q,q,451,74
49025,015aa732,613,320276,320363,87,Input,q,q,q,452,74
49026,015aa732,614,320348,320427,79,Input,q,q,q,453,74
49027,015aa732,615,320460,320589,129,Input,Space,Space, ,454,74
49028,015aa732,616,320572,320659,87,Input,q,q,q,455,75
49029,015aa732,617,320740,320812,72,Input,q,q,q,456,75
49030,015aa732,618,320956,321051,95,Remove/Cut,Backspace,Backspace,q,455,75
49031,015aa732,619,321172,321250,78,Input,q,q,q,456,75
49032,015aa732,620,321277,321391,114,Input,q,q,q,457,75
49033,015aa732,621,321382,321515,133,Input,q,q,q,458,75
49034,015aa732,622,321539,321628,89,Input,.,.,.,459,75
49035,015aa732,623,322078,322147,69,Input,Enter,Enter,"
",460,75
49036,015aa732,624,322269,322338,69,Input,Enter,Enter,"
",461,75
49037,015aa732,625,340918,340918,0,Nonproduction,Shift,Shift,NoChange,461,75
49038,015aa732,626,340993,341056,63,Input,q,q,q,462,75
49039,015aa732,627,341138,341224,86,Input,q,q,q,463,75
49040,015aa732,628,341201,341247,46,Input,q,q,q,464,75
49041,015aa732,629,341264,341384,120,Input,Space,Space, ,465,75
49042,015aa732,630,341786,341873,87,Input,q,q,q,466,76
49043,015aa732,631,341933,341984,51,Input,q,q,q,467,76
49044,015aa732,632,341970,342023,53,Input,q,q,q,468,76
49045,015aa732,633,342063,342169,106,Input,q,q,q,469,76
49046,015aa732,634,342202,342272,70,Input,q,q,q,470,76
49047,015aa732,635,342282,342433,151,Input,Space,Space, ,471,76
49048,015aa732,636,342409,342480,71,Input,q,q,q,472,77
49049,015aa732,637,342818,342934,116,Remove/Cut,Backspace,Backspace,q,471,76
49050,015aa732,638,342890,343000,110,Input,q,q,q,472,77
49051,015aa732,639,343058,343114,56,Input,q,q,q,473,77
49052,015aa732,640,343113,343232,119,Input,q,q,q,474,77
49053,015aa732,641,343210,343306,96,Input,q,q,q,475,77
49054,015aa732,642,343409,343567,158,Input,Space,Space, ,476,77
49055,015aa732,643,343549,343631,82,Input,q,q,q,477,78
49056,015aa732,644,343664,343775,111,Input,q,q,q,478,78
49057,015aa732,645,344341,344513,172,Input,Space,Space, ,479,78
49058,015aa732,646,346292,346416,124,Input,q,q,q,480,79
49059,015aa732,647,346449,346529,80,Input,q,q,q,481,79
49060,015aa732,648,346643,346728,85,Input,q,q,q,482,79
49061,015aa732,649,346737,346799,62,Input,q,q,q,483,79
49062,015aa732,650,346860,346954,94,Input,q,q,q,484,79
49063,015aa732,651,346981,347016,35,Input,q,q,q,485,79
49064,015aa732,652,347102,347177,75,Input,q,q,q,486,79
49065,015aa732,653,347137,347207,70,Input,q,q,q,487,79
49066,015aa732,654,347217,347373,156,Input,Space,Space, ,488,79
49067,015aa732,655,347393,347433,40,Input,q,q,q,489,80
49068,015aa732,656,347563,347633,70,Input,q,q,q,490,80
49069,015aa732,657,347716,347783,67,Input,q,q,q,491,80
49070,015aa732,658,347762,347850,88,Input,q,q,q,492,80
49071,015aa732,659,347905,348015,110,Input,q,q,q,493,80
49072,015aa732,660,347994,348040,46,Input,q,q,q,494,80
49073,015aa732,661,348115,348200,85,Input,q,q,q,495,80
49074,015aa732,662,348179,348264,85,Input,q,q,q,496,80
49075,015aa732,663,348283,348419,136,Input,Space,Space, ,497,80
49076,015aa732,664,349596,349744,148,Input,q,q,q,498,81
49077,015aa732,665,351234,351360,126,Remove/Cut,Backspace,Backspace,q,497,80
49078,015aa732,666,351337,351463,126,Input,q,q,q,498,81
49079,015aa732,667,351457,351503,46,Input,q,q,q,499,81
49080,015aa732,668,351605,351688,83,Input,q,q,q,500,81
49081,015aa732,669,351699,351815,116,Input,q,q,q,501,81
49082,015aa732,670,351900,352023,123,Input,Space,Space, ,502,81
49083,015aa732,671,352033,352175,142,Input,q,q,q,503,82
49084,015aa732,672,352153,352223,70,Input,q,q,q,504,82
49085,015aa732,673,352321,352408,87,Input,q,q,q,505,82
49086,015aa732,674,352369,352434,65,Input,q,q,q,506,82
49087,015aa732,675,352521,352600,79,Input,q,q,q,507,82
49088,015aa732,676,352593,352727,134,Input,Space,Space, ,508,82
49089,015aa732,677,352699,352816,117,Input,q,q,q,509,83
49090,015aa732,678,352777,352839,62,Input,q,q,q,510,83
49091,015aa732,679,352874,353013,139,Input,q,q,q,511,83
49092,015aa732,680,352937,353072,135,Input,Space,Space, ,512,83
49093,015aa732,681,353122,353184,62,Input,q,q,q,513,84
49094,015aa732,682,353281,353346,65,Input,q,q,q,514,84
49095,015aa732,683,353441,353519,78,Input,q,q,q,515,84
49096,015aa732,684,353498,353569,71,Input,q,q,q,516,84
49097,015aa732,685,353577,353715,138,Input,Space,Space, ,517,84
49098,015aa732,686,353665,353775,110,Input,q,q,q,518,85
49099,015aa732,687,353802,353936,134,Input,q,q,q,519,85
49100,015aa732,688,353873,354014,141,Input,q,q,q,520,85
49101,015aa732,689,353986,354064,78,Input,q,q,q,521,85
49102,015aa732,690,354089,354224,135,Input,Space,Space, ,522,85
49103,015aa732,691,354333,354416,83,Input,q,q,q,523,86
49104,015aa732,692,354418,354481,63,Input,q,q,q,524,86
49105,015aa732,693,354530,354640,110,Input,q,q,q,525,86
49106,015aa732,694,354615,354664,49,Input,q,q,q,526,86
49107,015aa732,695,354699,354777,78,Input,q,q,q,527,86
49108,015aa732,696,354826,354880,54,Input,.,.,.,528,86
49109,015aa732,697,355055,355201,146,Input,Space,Space, ,529,86
49110,015aa732,698,356602,356602,0,Nonproduction,Shift,Shift,NoChange,529,86
49111,015aa732,699,358491,358582,91,Input,q,q,q,530,87
49112,015aa732,700,358659,358721,62,Input,q,q,q,531,87
49113,015aa732,701,358749,358825,76,Input,q,q,q,532,87
49114,015aa732,702,358905,358977,72,Input,q,q,q,533,87
49115,015aa732,703,359074,359129,55,Input,q,q,q,534,87
49116,015aa732,704,359123,359233,110,Input,Space,Space, ,535,87
49117,015aa732,705,359322,359401,79,Input,q,q,q,536,88
49118,015aa732,706,359722,359800,78,Input,q,q,q,537,88
49119,015aa732,707,359873,359952,79,Input,q,q,q,538,88
49120,015aa732,708,360065,360136,71,Input,q,q,q,539,88
49121,015aa732,709,360306,360344,38,Input,q,q,q,540,88
49122,015aa732,710,360369,360472,103,Input,q,q,q,541,88
49123,015aa732,711,360480,360625,145,Input,Space,Space, ,542,88
49124,015aa732,712,360867,360977,110,Input,q,q,q,543,89
49125,015aa732,713,361435,361529,94,Input,q,q,q,544,89
49126,015aa732,714,361730,361752,22,Input,q,q,q,545,89
49127,015aa732,715,362298,362376,78,Remove/Cut,Backspace,Backspace,q,544,89
49128,015aa732,716,362457,362503,46,Input,q,q,q,545,89
49129,015aa732,717,362610,362680,70,Input,q,q,q,546,89
49130,015aa732,718,362666,362752,86,Input,q,q,q,547,89
49131,015aa732,719,362730,362848,118,Input,Space,Space, ,548,89
49132,015aa732,720,362826,362904,78,Input,q,q,q,549,90
49133,015aa732,721,362921,362994,73,Input,q,q,q,550,90
49134,015aa732,722,363002,363098,96,Input,q,q,q,551,90
49135,015aa732,723,363211,363312,101,Input,q,q,q,552,90
49136,015aa732,724,363402,363538,136,Input,Space,Space, ,553,90
49137,015aa732,725,366634,366717,83,Input,q,q,q,554,91
49138,015aa732,726,366890,366946,56,Input,q,q,q,555,91
49139,015aa732,727,366963,367074,111,Input,q,q,q,556,91
49140,015aa732,728,367122,367250,128,Input,q,q,q,557,91
49141,015aa732,729,367266,367384,118,Input,Space,Space, ,558,91
49142,015aa732,730,367348,367433,85,Input,q,q,q,559,92
49143,015aa732,731,367426,367553,127,Input,Space,Space, ,560,92
49144,015aa732,732,367515,367649,134,Input,q,q,q,561,93
49145,015aa732,733,367563,367618,55,Input,q,q,q,562,93
49146,015aa732,734,367722,367793,71,Input,q,q,q,563,93
49147,015aa732,735,367874,367964,90,Input,q,q,q,564,93
49148,015aa732,736,367924,368057,133,Input,q,q,q,565,93
49149,015aa732,737,368019,368163,144,Input,Space,Space, ,566,93
49150,015aa732,738,368275,368336,61,Input,q,q,q,567,94
49151,015aa732,739,368426,368498,72,Input,q,q,q,568,94
49152,015aa732,740,368466,368568,102,Input,Space,Space, ,569,94
49153,015aa732,741,368548,368632,84,Input,q,q,q,570,95
49154,015aa732,742,368627,368691,64,Input,q,q,q,571,95
49155,015aa732,743,368777,368849,72,Input,q,q,q,572,95
49156,015aa732,744,368801,368896,95,Input,q,q,q,573,95
49157,015aa732,745,368875,369008,133,Input,Space,Space, ,574,95
49158,015aa732,746,368996,369047,51,Input,q,q,q,575,96
49159,015aa732,747,369108,369210,102,Input,q,q,q,576,96
49160,015aa732,748,369218,369369,151,Input,q,q,q,577,96
49161,015aa732,749,369331,369416,85,Input,q,q,q,578,96
49162,015aa732,750,369412,369489,77,Input,.,.,.,579,96
49163,015aa732,751,370908,371065,157,Input,Space,Space, ,580,96
49164,015aa732,752,371044,371044,0,Nonproduction,Shift,Shift,NoChange,580,96
49165,015aa732,753,371915,371993,78,Remove/Cut,Backspace,Backspace, ,579,96
49166,015aa732,754,372066,372178,112,Remove/Cut,Backspace,Backspace,.,578,96
49167,015aa732,755,372852,372898,46,Input,.,.,.,579,96
49168,015aa732,756,372915,373050,135,Input,Space,Space, ,580,96
49169,015aa732,757,372955,372955,0,Nonproduction,Shift,Shift,NoChange,580,96
49170,015aa732,758,373076,373178,102,Input,q,q,q,581,97
49171,015aa732,759,373228,373321,93,Input,q,q,q,582,97
49172,015aa732,760,373267,373328,61,Input,q,q,q,583,97
49173,015aa732,761,373419,373473,54,Input,q,q,q,584,97
49174,015aa732,762,373546,373624,78,Input,q,q,q,585,97
49175,015aa732,763,373610,373712,102,Input,Space,Space, ,586,97
49176,015aa732,764,373683,373752,69,Input,q,q,q,587,98
49177,015aa732,765,373818,373906,88,Input,q,q,q,588,98
